,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p02_4,p02_5,p02_6,p02_7,p03_1,p03_2,p03_3,p03_4,p04_1,p04_2,p04_3,p04_4,p04_5,p07,p08,p09,p11,p11otros,p11cod,p12,p13,PONDERADOR,PERCENTAGE,periodo
57,57,57,57,157336374,NSE D,NSE D,NSE D/E,41,De 40 a más años,SI,Hombre,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Poco,NS/NP,Regular,Regular,Regular,Regular,Regular,Muy bien,Si,No,4, ,-1,Derecha,7,1.2031,0.09951702273787368,SETIEMBRE 2021
58,58,58,58,157336552,NSE E,NSE E,NSE D/E,42,De 40 a más años,SI,Mujer,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Muy mal,Mal,Muy mal,Muy mal,Regular,Si,Si,99, ,-1,Centro,10,0.7987,0.06606620069881115,SETIEMBRE 2021
59,59,59,59,157336647,NSE E,NSE E,NSE D/E,40,De 40 a más años,SI,Mujer,4,Arequipa,40128,Sur,7,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,NS/NP,Aprueba,NS/NP,NS/NP,NS/NP,NS/NP,Aprueba,Mucho,Mucho,Mucho,Mucho,NS/NP,Regular,Bien,Bien,Regular,Bien,Si,No,11,EL GRUPO DE KEIKO FUJIMORI,11,NS/NP,8,1.1543,0.0954804250239611,SETIEMBRE 2021
60,60,60,60,157336691,NSE B1,NSE B,NSE A/B,64,De 40 a más años,SI,Hombre,15,Lima,150122,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,8,2,NS/NP,Desaprueba,NS/NP,NS/NP,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Algo,Nada,Nada,Regular,Muy mal,Mal,Muy mal,Muy mal,Regular,Si,Si,7,BERNEJO,7,Centro,1,0.8078,0.06681892691185633,SETIEMBRE 2021
61,61,61,61,157336823,NSE D,NSE D,NSE D/E,30,De 25 a 39 años,SI,Hombre,6,Cajamarca,60101,Norte,5,2,-1,-1,2,2,Peru urbano,1,6,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Nada,Poco,Nada,Nada,Mal,Mal,Mal,Muy mal,Mal,Mal,Si,Si,8,EL DUEÑO DE PERU LIBRE CREO Q ES EL SECRETRAIO GENERAL,8,Derecha,10,0.9555,0.07903625236974342,SETIEMBRE 2021
62,62,62,62,157337251,NSE D,NSE D,NSE D/E,24,De 18 a 24 años,SI,Hombre,15,Cañete,150504,Centro,3,2,-1,-1,1,2,Peru urbano,1,3,1,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Poco,Mucho,Poco,Bien,Regular,Muy bien,Regular,Bien,Muy bien,No,Si,99, ,-1,Izquierda,9,0.8371,0.06924253988352926,SETIEMBRE 2021
63,63,63,63,157337456,NSE E,NSE E,NSE D/E,49,De 40 a más años,SI,Hombre,6,Hualgayoc,60701,Norte,5,2,-1,-1,2,1,Peru urbano,1,2,1,Aprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,NS/NP,Mucho,Algo,Algo,Mucho,Mal,Regular,Regular,Regular,Regular,Regular,Si,Si,4, ,-1,NS/NP,6,0.9993,0.08265926425231249,SETIEMBRE 2021
64,64,64,64,157337547,NSE C1,NSE C,NSE C,32,De 25 a 39 años,SI,Hombre,15,Prov. Const. del Callao,70104,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Nada,Poco,Nada,Nada,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,15,RENOVACION POPULAR,15,Centro,2,1.2953,0.10714354546784786,SETIEMBRE 2021
65,65,65,65,157337551,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Mujer,14,Chiclayo,140106,Norte,2,2,-1,-1,1,4,Peru rural,2,2,1,Desaprueba,NS/NP,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Mucho,Regular,Regular,Regular,Mal,Regular,Muy bien,Si,NS/NP,99, ,-1,Izquierda,1,1.1037,0.09129493641076483,SETIEMBRE 2021
66,66,66,66,157337557,NSE A2,NSE A,NSE A/B,20,De 18 a 24 años,SI,Mujer,15,Lima,150118,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Poco,Nada,Nada,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,8,CERRON,8,Centro,3,0.3639,0.03010077680518014,SETIEMBRE 2021
67,67,67,67,157337795,NSE C2,NSE C,NSE C,24,De 18 a 24 años,SI,Hombre,16,Maynas,160113,Selva,8,2,-1,-1,3,2,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Mucho,Algo,Regular,Regular,Bien,Regular,Bien,Bien,Si,Si,99, ,-1,Centro,9,0.8371,0.06924253988352926,SETIEMBRE 2021
68,68,68,68,157337906,NSE E,NSE E,NSE D/E,32,De 25 a 39 años,SI,Mujer,20,Piura,200115,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Algo,Nada,Mal,Regular,Mal,Muy mal,Mal,Regular,Si,Si,10,BELLIDO,10,Derecha,10,0.9739,0.0805582482290875,SETIEMBRE 2021
69,69,69,69,157338100,NSE D,NSE D,NSE D/E,49,De 40 a más años,SI,Mujer,21,San Román,211101,Sur,7,2,-1,-1,2,1,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Poco,Poco,Mucho,Mucho,Regular,Regular,Regular,Bien,Regular,Regular,Si,No,99, ,-1,Centro,7,1.0185,0.08424743384467155,SETIEMBRE 2021
70,70,70,70,157338208,NSE C1,NSE C,NSE C,36,De 25 a 39 años,SI,Hombre,20,Talara,200706,Norte,2,2,-1,-1,1,1,Peru urbano,1,5,2,Desaprueba,Desaprueba,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Algo,Nada,Nada,Muy mal,Muy mal,Mal,Mal,Muy mal,Regular,Si,Si,98, ,-1,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
71,71,71,71,157338298,NSE C1,NSE C,NSE C,41,De 40 a más años,SI,Hombre,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,5,2,NS/NP,Desaprueba,NS/NP,NS/NP,NS/NP,NS/NP,Desaprueba,NS/NP,NS/NP,Nada,NS/NP,Algo,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,Si,No,14,PARTIDOS DE LA DERECHA QUE NO LLEGARON AL PODER,14,Centro,1,1.3546,0.1120486734275818,SETIEMBRE 2021
72,72,72,72,157338348,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Hombre,24,Tumbes,240102,Norte,2,2,-1,-1,1,2,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,NS/NP,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Regular,Regular,Muy bien,Regular,Regular,Si,No,3, ,-1,Izquierda,1,0.9555,0.07903625236974342,SETIEMBRE 2021
73,73,73,73,157338386,NSE E,NSE E,NSE D/E,52,De 40 a más años,SI,Hombre,11,Ica,110101,Sur,4,2,-1,-1,1,3,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,NS/NP,Mucho,Mucho,Regular,Bien,Bien,Bien,Bien,Bien,Si,No,99, ,-1,Izquierda,2,0.9993,0.08265926425231249,SETIEMBRE 2021
74,74,74,74,157339047,NSE C1,NSE C,NSE C,25,De 25 a 39 años,SI,Hombre,22,Rioja,220802,Selva,8,2,-1,-1,3,2,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Poco,Poco,Poco,Regular,Muy bien,Bien,Regular,Regular,Muy bien,No,No,6, ,-1,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
75,75,75,75,157339091,NSE D,NSE D,NSE D/E,18,De 18 a 24 años,SI,Mujer,19,Daniel Alcides Carrión,190201,Centro,6,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Poco,Bien,Regular,Mal,Regular,Bien,Bien,Si,Si,99, ,-1,Centro,7,0.9669,0.07997922806520659,SETIEMBRE 2021
76,76,76,76,157339140,NSE B2,NSE B,NSE A/B,61,De 40 a más años,SI,Hombre,10,Leoncio Prado,100601,Selva,8,2,-1,-1,3,1,Peru urbano,1,7,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Nada,Nada,Nada,Regular,Mal,Regular,Muy mal,Mal,Bien,Si,Si,98, ,-1,Derecha,2,0.9993,0.08265926425231249,SETIEMBRE 2021
77,77,77,77,157339367,NSE B1,NSE B,NSE A/B,63,De 40 a más años,SI,Hombre,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,6,2,Aprueba,NS/NP,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Bien,Bien,Bien,Bien,Muy bien,Muy bien,Si,No,4, ,-1,Derecha,6,0.8078,0.06681892691185633,SETIEMBRE 2021
78,78,78,78,157339405,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,20,Paita,200501,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,NS/NP,NS/NP,NS/NP,Aprueba,NS/NP,NS/NP,NS/NP,Aprueba,Algo,Algo,Algo,Algo,NS/NP,Bien,Regular,Regular,Regular,Regular,Si,Si,99, ,-1,Derecha,10,0.9555,0.07903625236974342,SETIEMBRE 2021
79,79,79,79,157339426,NSE D,NSE D,NSE D/E,42,De 40 a más años,SI,Hombre,23,Tacna,230110,Sur,4,2,-1,-1,1,1,Peru urbano,1,4,2,NS/NP,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Mucho,Regular,Regular,NS/NP,Bien,Regular,Muy bien,Si,No,4, ,-1,Centro,3,0.9993,0.08265926425231249,SETIEMBRE 2021
80,80,80,80,157339821,NSE A2,NSE A,NSE A/B,32,De 25 a 39 años,SI,Hombre,15,Lima,150104,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Bien,Si,Si,98, ,-1,Centro,1,0.4076,0.03371551697112236,SETIEMBRE 2021
81,81,81,81,157339837,NSE C1,NSE C,NSE C,31,De 25 a 39 años,SI,Mujer,15,Lima,150124,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Poco,Mal,Mal,Regular,Regular,Mal,Regular,Si,Si,99, ,-1,Derecha,1,1.3201,0.10919493119131164,SETIEMBRE 2021
82,82,82,82,157339913,NSE E,NSE E,NSE D/E,54,De 40 a más años,SI,Mujer,22,San Martín,220901,Selva,8,2,-1,-1,3,4,Peru rural,2,2,1,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Mal,Mal,Mal,Mal,Mal,Si,NS/NP,99, ,-1,Derecha,10,1.1543,0.0954804250239611,SETIEMBRE 2021
83,83,83,83,157340637,NSE E,NSE E,NSE D/E,18,De 18 a 24 años,SI,Hombre,6,Hualgayoc,60701,Norte,5,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Mucho,Mucho,Poco,Mucho,Bien,Bien,Regular,Bien,Bien,Bien,Si,No,4, ,-1,Centro,1,0.9487,0.07847377563911624,SETIEMBRE 2021
84,84,84,84,157340728,NSE E,NSE E,NSE D/E,23,De 18 a 24 años,SI,Mujer,12,Concepción,120201,Centro,6,2,-1,-1,2,4,Peru rural,2,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Algo,Nada,Nada,Regular,Regular,Regular,Regular,Mal,Regular,Si,Si,17,su misma gente de pedro castillo,17,Izquierda,10,0.9669,0.07997922806520659,SETIEMBRE 2021
85,85,85,85,157340782,NSE C1,NSE C,NSE C,38,De 25 a 39 años,SI,Mujer,11,Nazca,110301,Sur,4,2,-1,-1,1,1,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,NS/NP,Aprueba,Poco,Poco,Poco,Poco,Mal,Regular,Bien,Regular,Mal,Muy bien,Si,No,12,EL CONGRESO,12,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
86,86,86,86,157340879,NSE C2,NSE C,NSE C,46,De 40 a más años,SI,Hombre,13,Santiago de Chuco,131008,Norte,5,2,-1,-1,2,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Muy bien,Muy bien,Bien,Muy bien,Si,No,4, ,-1,Izquierda,2,0.9993,0.08265926425231249,SETIEMBRE 2021
87,87,87,87,157341110,NSE C2,NSE C,NSE C,64,De 40 a más años,SI,Hombre,10,Huánuco,100101,Centro,6,2,-1,-1,2,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Algo,Regular,Regular,Regular,Bien,Regular,Regular,Si,Si,11,FUJIRISMO Y OTROS,11,Derecha,5,0.9993,0.08265926425231249,SETIEMBRE 2021
88,88,88,88,157341261,NSE D,NSE D,NSE D/E,41,De 40 a más años,SI,Mujer,15,Lima,150111,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,7,2,Aprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Regular,Regular,NS/NP,Regular,Regular,Muy bien,Si,Si,99, ,-1,Centro,99,1.2262,0.10142778927868065,SETIEMBRE 2021
89,89,89,89,157341326,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,21,Puno,210101,Sur,7,2,-1,-1,2,1,Peru urbano,1,7,2,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Regular,No,NS/NP,4, ,-1,Centro,4,0.9555,0.07903625236974342,SETIEMBRE 2021
90,90,90,90,157341332,NSE D,NSE D,NSE D/E,37,De 25 a 39 años,SI,Mujer,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,2,1,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Algo,Regular,Regular,Regular,Regular,Regular,Regular,Si,No,99, ,-1,Derecha,4,1.1725,0.09698587745005145,SETIEMBRE 2021
91,91,91,91,157341462,NSE D,NSE D,NSE D/E,35,De 25 a 39 años,SI,Mujer,22,San Martín,220909,Selva,8,2,-1,-1,3,3,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Mucho,Mucho,Algo,Bien,Muy bien,Regular,Bien,Regular,Bien,Si,Si,99, ,-1,Derecha,10,0.9739,0.0805582482290875,SETIEMBRE 2021
92,92,92,92,157341713,NSE D,NSE D,NSE D/E,23,De 18 a 24 años,SI,Mujer,22,San Martín,220901,Selva,8,2,-1,-1,3,1,Peru urbano,1,6,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Nada,Algo,Nada,Nada,Muy mal,Mal,Mal,Muy mal,Muy mal,Regular,Si,Si,10,BELLIDO,10,Centro,1,0.8532,0.07057428626045534,SETIEMBRE 2021
93,93,93,93,157341877,NSE C2,NSE C,NSE C,28,De 25 a 39 años,SI,Mujer,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,4,2,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Mal,Muy bien,Muy bien,Bien,Muy bien,Si,Si,4, ,-1,Izquierda,1,1.3201,0.10919493119131164,SETIEMBRE 2021
94,94,94,94,157341907,NSE B2,NSE B,NSE A/B,29,De 25 a 39 años,SI,Hombre,25,Coronel Portillo,250101,Selva,8,2,-1,-1,3,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Bien,Bien,Bien,Regular,Bien,Bien,Si,No,4, ,-1,Centro,3,0.9555,0.07903625236974342,SETIEMBRE 2021
95,95,95,95,157342286,NSE C1,NSE C,NSE C,54,De 40 a más años,SI,Mujer,14,Ferreñafe,140201,Norte,2,2,-1,-1,1,1,Peru urbano,1,3,1,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Poco,Mal,Regular,Regular,Muy mal,Regular,Bien,Si,No,4, ,-1,Centro,5,1.0185,0.08424743384467155,SETIEMBRE 2021
96,96,96,96,157342298,NSE C1,NSE C,NSE C,21,De 18 a 24 años,SI,Mujer,4,Arequipa,40107,Sur,7,2,-1,-1,2,1,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Algo,Regular,Bien,Muy bien,Bien,Muy bien,Muy bien,Si,No,4, ,-1,Derecha,2,0.8532,0.07057428626045534,SETIEMBRE 2021
97,97,97,97,157342418,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,4,Arequipa,40102,Sur,7,2,-1,-1,2,1,Peru urbano,1,7,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Si,Si,11,EL FUJIMORISMO Y RENOVACION POPULAR.,11,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
98,98,98,98,157342460,NSE A2,NSE A,NSE A/B,31,De 25 a 39 años,SI,Mujer,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,7,2,NS/NP,NS/NP,Desaprueba,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,Poco,Algo,Poco,Algo,Mal,Regular,Mal,NS/NP,Mal,Bien,Si,Si,99, ,-1,Centro,3,0.4154,0.03436071086801822,SETIEMBRE 2021
99,99,99,99,157342522,NSE B1,NSE B,NSE A/B,72,De 40 a más años,SI,Hombre,15,Lima,150106,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Si,Si,16,EL PUEBLO,16,Centro,1,0.8078,0.06681892691185633,SETIEMBRE 2021
100,100,100,100,157342581,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Hombre,10,Huánuco,100111,Centro,6,2,-1,-1,2,4,Peru rural,2,2,1,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,NS/NP,Nada,Algo,Poco,Algo,Regular,Regular,Regular,Mal,Mal,Regular,Si,No,99, ,-1,Derecha,3,1.1326,0.0936854625159303,SETIEMBRE 2021
101,101,101,101,157342820,NSE A2,NSE A,NSE A/B,21,De 18 a 24 años,SI,Hombre,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Algo,Nada,Algo,Mal,Mal,Regular,Regular,Mal,Bien,Si,Si,4, ,-1,Derecha,1,0.3571,0.029538300074552975,SETIEMBRE 2021
102,102,102,102,157342860,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Mujer,15,Oyón,150901,Centro,6,2,-1,-1,2,4,Peru rural,2,3,1,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Algo,Poco,Regular,Regular,Regular,Regular,Regular,Regular,No,NS/NP,99, ,-1,Centro,3,1.1037,0.09129493641076483,SETIEMBRE 2021
103,103,103,103,157342935,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Mujer,20,Sullana,200601,Norte,2,2,-1,-1,1,1,Peru urbano,1,2,1,NS/NP,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Mucho,Mucho,Mucho,NS/NP,Regular,NS/NP,Bien,Regular,Regular,Bien,Si,Si,99, ,-1,Derecha,10,0.9739,0.0805582482290875,SETIEMBRE 2021
104,104,104,104,157343082,NSE D,NSE D,NSE D/E,31,De 25 a 39 años,SI,Mujer,15,Huaral,150601,Centro,3,2,-1,-1,1,2,Peru urbano,1,3,1,NS/NP,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Poco,Poco,Regular,Regular,Regular,Regular,Regular,Regular,Si,No,6, ,-1,Derecha,1,0.9739,0.0805582482290875,SETIEMBRE 2021
105,105,105,105,157343260,NSE A1,NSE A,NSE A/B,35,De 25 a 39 años,SI,Hombre,15,Lima,150105,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,8,2,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Poco,Mucho,Bien,Regular,Bien,Regular,Bien,Bien,Si,No,13,EL CANA DE TELEVISION WILAX,13,Derecha,7,0.4076,0.03371551697112236,SETIEMBRE 2021
106,106,106,106,157343402,NSE D,NSE D,NSE D/E,18,De 18 a 24 años,SI,Mujer,11,Chincha,110201,Sur,4,2,-1,-1,1,4,Peru rural,2,3,1,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Mucho,Mucho,Bien,Regular,Regular,Muy bien,Regular,Bien,Si,Si,99, ,-1,Izquierda,6,0.9669,0.07997922806520659,SETIEMBRE 2021
107,107,107,107,157343435,NSE A2,NSE A,NSE A/B,24,De 18 a 24 años,SI,Mujer,15,Lima,150140,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,7,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Muy mal,Mal,Muy mal,Muy mal,Bien,Si,Si,3, ,-1,Derecha,1,0.3639,0.03010077680518014,SETIEMBRE 2021
108,108,108,108,157343464,NSE C1,NSE C,NSE C,59,De 40 a más años,SI,Mujer,20,Talara,200706,Norte,2,2,-1,-1,1,1,Peru urbano,1,5,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Nada,Nada,Poco,Poco,Mal,Mal,Mal,Mal,Mal,Bien,Si,Si,8,CERRON,8,Derecha,1,1.0185,0.08424743384467155,SETIEMBRE 2021
109,109,109,109,157343479,NSE B2,NSE B,NSE A/B,55,De 40 a más años,SI,Mujer,15,Lima,150106,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,Mal,Muy mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,6, ,-1,Centro,1,0.8233,0.0681010429890212,SETIEMBRE 2021
110,110,110,110,157343515,NSE D,NSE D,NSE D/E,27,De 25 a 39 años,SI,Mujer,19,Oxapampa,190308,Selva,8,2,-1,-1,3,1,Peru urbano,1,7,2,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Muy bien,Muy bien,Muy bien,Regular,Muy bien,Si,No,11,BANCADA FUJIMORI,11,Derecha,9,0.9739,0.0805582482290875,SETIEMBRE 2021
111,111,111,111,157343540,NSE D,NSE D,NSE D/E,70,De 40 a más años,SI,Hombre,21,Puno,210101,Sur,7,2,-1,-1,2,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Muy bien,Bien,Regular,Regular,Bien,Si,Si,4, ,-1,Izquierda,3,0.9993,0.08265926425231249,SETIEMBRE 2021
112,112,112,112,157343917,NSE C2,NSE C,NSE C,62,De 40 a más años,SI,Hombre,15,Oyón,150906,Centro,6,2,-1,-1,2,2,Peru urbano,1,6,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,NS/NP,Mucho,Mucho,Mucho,Mucho,Muy bien,Bien,Bien,Muy bien,Bien,Muy bien,Si,No,4, ,-1,Izquierda,5,0.9993,0.08265926425231249,SETIEMBRE 2021
113,113,113,113,157343922,NSE D,NSE D,NSE D/E,41,De 40 a más años,SI,Mujer,15,Lima,150101,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Poco,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,8,CERRON,8,Izquierda,1,1.2262,0.10142778927868065,SETIEMBRE 2021
